              MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2
                   T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         U         U         U         U         U         U
                90 S      90 S      90 S      90 S      90 S      90 S      80 S      80 S      80 S      80 S      80 S      80 S      50 S      50 S      50 S      50 S      50 S      50 S      60 S      60 S      60 S      60 S      60 S      60 S
             150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa
      Date       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)
---------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
2019-04-14    216.78    213.84    210.26    207.29    204.66    205.45    219.10    215.45    211.85    208.96    206.47    207.28    217.28    216.50    216.48    216.23    217.03    221.25     22.70     21.19     20.87     21.27     23.39     31.54
2019-04-15    215.87    212.81    209.22    206.32    203.73    204.21    218.55    214.99    211.35    208.35    205.58    206.30    217.88    217.33    216.95    216.55    217.06    221.25     21.03     19.53     19.88     21.19     23.72     32.26
2019-04-16    214.08    211.61    208.35    205.48    202.76    203.12    217.75    214.14    210.62    207.50    205.00    205.88    217.96    217.11    216.92    216.56    217.10    220.69     20.28     19.84     20.28     21.51     24.29     31.46
2019-04-17    213.44    211.05    207.62    204.76    202.11    203.84    217.37    213.45    209.89    207.14    204.50    205.55    218.21    217.17    216.93    216.54    216.88    220.40     20.53     18.85     19.48     21.19     23.86     31.58
2019-04-18    214.78    210.79    207.34    204.23    201.70    202.98    216.75    213.13    209.57    206.92    204.69    205.29    217.30    216.80    216.67    216.37    216.39    220.08     22.31     19.91     19.63     20.56     23.13     32.49
2019-04-19    214.49    210.22    206.76    203.97    201.60    203.52    216.50    212.64    209.11    206.58    204.26    205.24    217.76    216.30    216.21    215.97    216.23    220.26     22.31     20.38     20.07     20.81     23.23     33.47
2019-04-20    213.79    209.62    205.82    203.07    200.57    202.58    215.41    211.74    208.22    205.58    203.57    204.61    218.09    216.30    216.01    215.79    216.40    219.94     22.28     20.94     20.48     21.22     23.45     34.03
2019-04-21    214.39    210.02    205.95    202.80    200.26    202.12    215.54    211.97    208.11    205.31    202.88    203.97    217.90    216.26    215.85    215.84    216.22    220.22     20.99     19.93     20.11     21.18     23.28     33.44
2019-04-22    214.30    209.69    205.71    202.66    200.01    201.66    215.33    211.80    207.99    205.21    202.43    203.47    218.86    216.76    216.01    215.80    216.26    220.17     22.26     22.56     22.39     23.06     25.12     34.50
2019-04-23    212.24    208.64    204.88    201.95    199.27    201.19    215.14    211.55    207.87    204.96    202.22    203.38    218.86    217.01    216.09    215.77    216.01    219.56     21.60     22.28     22.94     23.89     26.29     36.52
2019-04-24    211.22    208.61    204.63    201.65    198.72    200.02    214.59    210.75    207.24    204.42    201.77    202.90    218.58    216.94    216.09    215.75    215.91    218.95     23.49     23.50     24.13     25.23     28.10     37.76
2019-04-25    211.74    208.54    204.25    201.34    197.98    199.26    213.89    210.14    206.45    203.63    200.92    202.26    218.96    217.37    216.20    215.70    215.96    218.26     23.35     23.39     24.31     25.61     28.23     38.93
2019-04-26    212.93    208.32    203.95    200.76    197.62    199.81    213.70    209.72    205.88    202.95    200.32    201.93    219.02    217.48    216.43    215.79    215.96    218.20     20.58     21.99     23.95     25.75     28.64     39.08
2019-04-27    211.72    207.55    203.40    200.67    197.22    199.09    213.64    209.41    205.44    202.45    199.75    201.46    219.32    217.47    216.32    215.80    215.76    218.03     21.87     22.80     24.39     25.64     28.69     40.69
2019-04-28    211.41    207.42    203.34    200.15    197.04    198.34    213.01    208.91    205.13    202.23    199.74    201.30    218.80    216.99    216.16    215.66    215.35    217.84     22.84     23.69     25.14     26.40     29.80     41.17
2019-04-29    211.17    207.08    203.09    199.57    196.47    197.80    213.13    208.87    205.12    202.14    199.44    200.72    218.35    216.74    215.83    215.25    215.28    217.41     23.20     23.21     24.34     26.25     30.46     42.35
2019-04-30    210.93    206.73    202.49    199.37    196.18    197.85    213.52    209.14    205.01    201.98    199.16    200.23    217.04    215.85    215.33    214.77    214.54    217.28     26.01     25.78     26.48     27.73     31.69     43.43
2019-05-01    210.40    206.55    202.01    198.66    195.41    197.13    212.98    208.55    204.38    201.35    198.45    199.56    218.09    216.11    215.29    214.52    214.59    216.75     25.40     26.21     27.69     29.46     33.44     45.02
2019-05-02    211.54    206.72    202.11    198.36    195.08    196.48    212.31    208.03    203.83    200.65    197.82    199.01    218.08    216.66    215.51    214.58    214.59    216.82     26.83     27.49     28.32     30.44     33.83     46.39
2019-05-03    210.98    206.12    201.23    198.01    195.01    195.72    212.54    208.13    203.77    200.57    197.28    198.09    217.51    216.59    215.23    214.47    214.37    216.03     26.51     26.73     28.32     30.18     33.86     45.81
2019-05-04    210.00    205.27    201.26    197.70    194.29    194.75    211.95    207.84    203.69    200.01    196.81    197.64    217.46    216.56    215.17    214.50    214.28    215.44     24.89     25.60     27.68     29.60     34.20     45.99
2019-05-05    209.15    205.38    201.07    197.38    193.56    195.17    212.14    207.50    203.29    199.54    196.32    197.31    217.56    216.63    215.35    214.53    214.04    215.18     22.65     23.51     25.95     28.67     33.56     46.15
2019-05-06    210.33    205.77    201.38    197.67    193.92    196.06    212.03    207.41    203.24    199.75    196.62    197.82    217.48    216.25    215.09    214.40    214.04    214.64     22.24     21.96     23.75     26.43     31.28     44.34
2019-05-07    211.45    206.81    202.42    198.68    195.03    197.18    213.57    208.62    204.39    200.75    197.26    197.64    217.31    215.63    214.64    213.77    213.88    214.92     22.67     22.41     23.56     25.15     29.36     42.45
2019-05-08    210.98    206.16    202.42    199.09    195.36    196.46    213.96    209.27    205.19    201.54    197.82    197.70    217.69    215.65    214.29    213.56    213.75    214.74     21.78     21.88     23.06     25.05     29.62     42.22
2019-05-09    209.08    205.20    201.88    198.69    194.99    195.90    212.37    208.27    204.33    200.90    197.44    196.98    216.99    215.30    214.16    213.53    213.68    214.34     25.46     25.94     27.30     28.92     32.70     44.20
2019-05-10    207.89    203.99    200.19    196.95    193.38    196.10    210.59    206.74    202.75    199.39    196.40    198.36    217.25    215.59    214.19    213.51    213.51    214.51     27.91     28.33     29.70     31.07     34.37     45.72
2019-05-11    208.05    203.48    198.92    195.72    192.18    197.98    209.78    205.62    201.44    198.09    195.74    199.05    217.34    216.03    214.34    213.48    213.42    214.55     28.07     28.17     29.09     30.61     34.12     46.47
2019-05-12    206.90    202.41    197.89    194.63    190.94    194.82    209.01    204.58    200.38    197.14    194.58    197.99    217.97    216.25    214.75    213.78    213.52    214.63     27.46     27.81     29.29     31.35     35.49     49.93
2019-05-13    205.43    201.18    197.11    193.55    190.47    194.22    209.04    204.18    199.95    196.59    193.82    197.11    218.69    216.21    214.73    213.94    213.69    214.60     26.20     28.55     30.58     32.55     36.67     51.74
2019-05-14    205.37    201.17    196.55    193.63    190.24    194.17    208.75    203.97    199.63    196.24    193.37    196.82    218.63    215.93    214.38    213.53    213.46    213.90     27.21     29.74     31.93     33.82     38.08     51.33
2019-05-15    204.94    200.87    196.10    192.56    189.94    194.53    208.28    203.33    198.98    195.79    193.02    196.93    217.66    215.79    214.15    213.21    212.92    213.41     27.13     29.16     30.87     32.95     37.37     48.38
2019-05-16    203.74    200.38    195.45    191.89    189.36    193.41    207.53    202.98    198.74    195.55    193.01    196.58    216.38    215.24    214.25    213.27    212.34    212.40     27.53     27.58     29.30     32.03     36.94     48.54
2019-05-17    203.00    199.03    195.25    192.29    189.73    194.00    207.82    203.10    198.96    195.81    193.37    196.62    215.77    214.94    213.79    212.88    212.44    212.63     27.92     27.90     29.57     32.01     37.21     48.59
2019-05-18    202.83    200.26    195.89    192.90    190.27    194.70    208.03    203.43    199.31    196.04    193.19    196.25    216.26    214.84    213.85    213.05    212.30    212.04     27.97     28.65     31.04     34.15     39.00     50.94
2019-05-19    205.08    200.28    196.17    192.85    190.67    194.43    207.86    203.20    199.13    196.03    192.78    194.88    216.41    215.00    213.89    212.96    212.64    211.77     26.67     27.51     30.11     32.97     38.73     51.11
2019-05-20    204.14    200.03    196.14    193.04    189.70    190.88    207.36    203.08    198.87    195.29    191.68    193.52    217.30    215.51    214.33    213.30    212.60    211.89     23.62     24.93     27.81     30.95     37.50     51.98
2019-05-21    204.51    200.90    196.06    191.53    188.15    190.60    207.32    202.63    198.07    194.34    190.89    193.38    217.85    215.91    214.73    213.62    212.45    211.59     18.26     21.91     25.43     29.52     37.01     53.02
2019-05-22    207.45    201.72    196.23    192.01    188.38    192.83    208.27    203.15    198.22    194.13    190.73    193.44    218.36    216.08    214.57    213.52    212.56    211.05     18.02     22.11     25.79     30.09     37.65     53.38
2019-05-23    207.00    201.51    196.35    192.28    188.93    191.56    208.55    203.38    198.34    194.27    191.02    193.65    218.89    215.94    214.49    213.62    212.19    210.75     18.85     23.28     27.06     31.20     38.16     51.90
2019-05-24    206.27    200.37    195.55    191.63    188.49    191.14    206.79    201.72    197.14    193.58    190.85    194.10    218.37    216.11    214.57    213.38    211.91    210.66     19.88     23.79     27.21     31.29     38.14     53.05
2019-05-25    204.17    198.28    193.48    190.35    187.39    193.43    205.10    200.16    195.87    192.57    189.76    194.47    218.43    216.25    215.01    213.79    212.22    210.38     20.89     24.20     27.74     31.86     38.76     53.72
2019-05-26    202.53    197.63    192.83    189.52    186.70    191.86    204.41    199.50    195.04    191.72    189.18    194.54    218.05    216.46    215.11    214.04    212.64    210.02     19.68     23.93     28.32     32.86     40.47     55.81
2019-05-27    201.45    196.44    191.81    188.40    185.70    191.27    202.38    198.36    194.12    190.79    188.03    192.78    218.39    216.85    215.30    214.28    212.52    209.31     18.52     22.86     28.04     33.22     41.42     56.38
2019-05-28    198.95    194.54    190.82    187.29    184.76    190.24    201.37    197.97    193.61    190.18    187.39    192.37    217.39    216.40    215.44    214.31    212.26    209.02     19.71     23.27     28.24     33.34     41.90     58.14
2019-05-29    198.38    194.09    190.45    186.59    184.29    189.65    201.61    197.61    193.14    189.68    186.90    191.45    217.53    216.42    215.27    214.01    211.81    208.41     20.34     24.17     29.33     34.56     42.81     59.34
2019-05-30    200.20    195.56    190.92    186.94    184.43    189.78    203.48    198.19    193.26    189.62    186.53    192.04    217.66    216.63    215.10    213.69    211.77    207.96     19.92     22.93     27.97     33.24     41.94     58.26
2019-05-31    201.97    197.26    192.18    188.03    185.79    189.87    204.39    198.85    193.91    190.20    187.29    190.86    217.34    216.44    214.96    213.61    211.46    208.16     16.45     21.26     26.07     31.58     40.43     58.27
2019-06-01    205.69    200.05    194.28    189.80    186.23    189.85    205.34    199.74    194.84    190.94    187.61    191.15    216.75    216.03    214.51    213.14    211.15    207.74     18.70     22.06     26.26     31.44     39.87     57.70
2019-06-02    205.73    199.43    193.98    189.49    186.09    188.98    206.64    200.38    195.18    191.28    187.78    190.93    216.00    215.45    213.92    212.48    210.94    207.80     18.95     22.88     27.23     31.79     40.79     58.31
2019-06-03    205.44    198.59    193.51    189.70    186.08    191.91    206.49    200.77    195.32    191.39    188.17    191.95    215.67    214.80    213.37    211.99    210.25    207.27     21.19     24.29     28.85     33.40     41.37     56.94
2019-06-04    205.11    198.49    193.23    189.44    186.42    191.48    206.45    200.40    195.26    191.52    188.23    192.47    215.26    214.67    213.33    212.10    210.12    207.89     22.04     23.63     27.37     31.92     39.88     57.63
